,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,URL,,,Naming,,,,,,,,Body & Dimensions,,,,,,,,,,,,,,Engine,,,,,,,,,,,,,,,,Drivetrain,,,,,,,,Transmission,,,,,,,,,,,,
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131669/,BMW 3 SERIES 320i,BMW,3 SERIES,320i,4/2020,2020,"¥5,360,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1440,2850,1590,1605,,-,,1540,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,205/60R16,205/60R16,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131673/,BMW 3 SERIES 320i TOURING,BMW,3 SERIES,320i TOURING,4/2020,2020,"¥5,700,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004b.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004baa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bdd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bgg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bhh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bjj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bkk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bmm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bnn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004boo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bpp.jpg;,Wagon,5,5,3BA-6K20,4715,1825,1470,2850,1575,1590,,-,,1610,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131670/,BMW 3 SERIES 320i M-SPORT,BMW,3 SERIES,320i M-SPORT,4/2020,2020,"¥5,970,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1430,2850,1585,1570,,-,,1540,B48B20B,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131674/,BMW 3 SERIES 320i TOURING M SPORT,BMW,3 SERIES,320i TOURING M SPORT,4/2020,2020,"¥6,220,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004b.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004baa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bdd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bgg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bhh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bjj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bkk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bmm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bnn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004boo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bpp.jpg;,Wagon,5,5,3BA-6K20,4715,1825,1460,2850,1585,1570,,-,,1610,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131671/,BMW 3 SERIES 330i M-SPORT,BMW,3 SERIES,330i M-SPORT,4/2020,2020,"¥6,470,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1430,2850,1585,1570,,-,,1630,B48B20B,-,258,190,5000,40.8,400,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131675/,BMW 3 SERIES 330i TOURING M SPORT,BMW,3 SERIES,330i TOURING M SPORT,4/2020,2020,"¥6,730,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004b.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004baa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bdd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bgg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bhh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bjj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bkk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bmm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bnn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004boo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bpp.jpg;,Wagon,5,5,3BA-6K20,4715,1825,1460,2850,1585,1570,,-,,1690,B48B20B,-,258,190,5000,40.8,400,-,1998,,,-,-,-,59,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131672/,BMW 3 SERIES M340I X DRIVE,BMW,3 SERIES,M340I X DRIVE,4/2020,2020,"¥9,850,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004abk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004acc.jpg;,Sedan,4,5,3BA-5U30,4720,1825,1445,2850,1585,1570,,-,,1730,B58B30B,-,387,285,5800,51,500,-,2997,,,-,-,-,59,-,-,5.7,-,-,-,-,225/40R19,255/35R19,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10131676/,BMW 3 SERIES M340I X DRIVE TOURING,BMW,3 SERIES,M340I X DRIVE TOURING,4/2020,2020,"¥10,100,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004b.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004baa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bbb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bcc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bdd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bgg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bhh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bjj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bkk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bmm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bnn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004boo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202004bpp.jpg;,Wagon,5,5,3BA-6N30,4720,1825,1470,2850,1580,1570,,-,,1800,B58B30B,-,387,285,5800,51,500,-,2997,,,-,-,-,59,-,-,5.7,-,-,-,-,225/40R19,255/35R19,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128963/,BMW 3 SERIES 320D X DRIVE M-SPORT,BMW,3 SERIES,320D X DRIVE M-SPORT,3/2020,2020,"¥6,410,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003add.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003agg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ahh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ajj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003akk.jpg;,Sedan,4,5,3DA-5V20,4715,1825,1440,2850,1585,1570,,-,,1680,B47D20B,-,190,140,4000,40.8,400,-,1995,,,-,-,-,59,-,-,5.7,-,-,-,-,225/45R18,255/40R18,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128960/,BMW 3 SERIES 320i SE,BMW,3 SERIES,320i SE,3/2020,2020,"¥4,610,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1440,2850,1590,1605,,-,,1540,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,205/60R16,205/60R16,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128961/,BMW 3 SERIES 320i,BMW,3 SERIES,320i,3/2020,2020,"¥5,330,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1440,2850,1590,1605,,-,,1540,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,205/60R16,205/60R16,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128962/,BMW 3 SERIES 320i M-SPORT,BMW,3 SERIES,320i M-SPORT,3/2020,2020,"¥5,940,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1430,2850,1585,1570,,-,,1540,B48B20B,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128964/,BMW 3 SERIES 330i M-SPORT,BMW,3 SERIES,330i M-SPORT,3/2020,2020,"¥6,440,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003kk.jpg;,Sedan,4,5,3BA-5F20,4715,1825,1430,2850,1585,1570,,-,,1630,B48B20B,-,258,190,5000,40.8,400,-,1998,,,-,-,-,59,-,-,5.3,-,-,-,-,225/45R18,255/40R18,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10128965/,BMW 3 SERIES 330E M-SPORT,BMW,3 SERIES,330E M-SPORT,3/2020,2020,"¥6,670,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003a.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aaa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003abb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003acc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003add.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003agg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ahh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003aii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003ajj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_202003akk.jpg;,Sedan,4,5,3LA-5X20,4715,1825,1450,2850,1585,1570,,-,,1830,B48B20B,-,184,135,5000,30.6,300,-,1998,,,-,-,-,40,-,-,5.4,-,-,-,-,225/45R18,255/40R18,FR,8AT,,4.714,3.143,2.106,1.667,1.285,1,0.839,0.667,3.317,3.231
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10127584/,BMW 3 SERIES 320D X DRIVE TOURING,BMW,3 SERIES,320D X DRIVE TOURING,11/2019,2019,"¥6,140,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911kk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911mm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911nn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911oo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911pp.jpg;,Wagon,5,5,3DA-6L20,4715,1825,1475,2850,1575,1590,,-,,1730,B47D20B,-,190,140,4000,40.8,400,-,1995,,,-,-,-,59,-,-,5.7,-,-,-,-,225/50R17,225/50R17,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10127586/,BMW 3 SERIES 320D X DRIVE TOURING M-SPORT,BMW,3 SERIES,320D X DRIVE TOURING M-SPORT,11/2019,2019,"¥6,660,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911kk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911mm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911nn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911oo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911pp.jpg;,Wagon,5,5,3DA-6L20,4715,1825,1465,2850,1585,1570,,-,,1730,B47D20B,-,190,140,4000,40.8,400,-,1995,,,-,-,-,59,-,-,5.7,-,-,-,-,225/45R18,255/40R18,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10129025/,BMW 3 SERIES 320D X DRIVE CITRINE BLACK EDITION,BMW,3 SERIES,320D X DRIVE CITRINE BLACK EDITION,11/2019,2019,"¥6,760,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911y.jpg;,Sedan,4,5,3DA-5V20,4715,1825,1450,2850,1575,1590,,-,,1680,B47D20B,-,190,140,4000,40.8,400,-,1995,,,-,-,-,59,-,-,5.7,-,-,-,-,225/40R19,255/35R19,-,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
,,https://www.goo-net-exchange.com/catalog/BMW__3_SERIES/10127580/,BMW 3 SERIES 320i TOURING SE,BMW,3 SERIES,320i TOURING SE,11/2019,2019,"¥4,940,000",Germany,https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911aa.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911bb.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911cc.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911dd.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ee.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ff.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911gg.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911hh.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ii.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911jj.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911kk.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911ll.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911mm.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911nn.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911oo.jpg;https://catalogphoto.goo-net.com/carphoto/thumb/20151501_201911pp.jpg;,Wagon,5,5,3BA-6K20,4715,1825,1470,2850,1575,1590,,-,,1610,B48B20A,-,184,135,5000,30.6,300,-,1998,,,-,-,-,59,-,-,5.4,-,-,-,-,225/50R17,225/50R17,FR,8AT,,5.25,3.36,2.172,1.72,1.316,1,0.822,0.64,3.712,2.813
